label,youtube_id,time_start,time_end,split
cooking on campfire,18Vx_bIPrQY,329,339,validate
reading book,18yBGuGGeUM,53,63,validate
singing,19IAAePdsR8,6,16,validate
shaving legs,19WoFBh_Sys,23,33,validate
weaving basket,19tAfUV89dA,61,71,validate
golf putting,1A7LqsE_knI,14,24,validate
capsizing,1AACUL9EFB8,50,60,validate
swimming breast stroke,1AD6ltFmiaI,4,14,validate
golf putting,1AKg356qfMg,14,24,validate
pushing cart,1AWnLed0NP8,4,14,validate
cutting watermelon,1A_KcJQ8_bQ,16,26,validate
tying bow tie,1BJOhgPUmy0,71,81,validate
smoking,1Bo0ubiXK6M,25,35,validate
playing bass guitar,1BvWkhVLx4k,109,119,validate
arranging flowers,1C5WeR-U6Ak,301,311,validate
golf putting,1CKwd9ZVSpc,561,571,validate
cooking chicken,1CualKbBono,162,172,validate
golf putting,1CzOWlJ--E4,90,100,validate
climbing ladder,1D0alSEXDL0,19,29,validate
walking the dog,1DGJKC9emww,21,31,validate
applying cream,1Dc22_ThPXA,56,66,validate
lifting hat,1Deyri58bDo,222,232,validate
smoking,1Dpm9kvn3M8,9,19,validate
cleaning gutters,1E2aZhywRJg,54,64,validate
flipping pancake,1ETXz5jW9ew,0,10,validate
sanding floor,1EV9jeXnD-4,25,35,validate
unloading truck,1EcYJppiMq0,31,41,validate
eating hotdog,1Esr03jxLsE,40,50,validate
smoking,1EvSbPPinbs,78,88,validate
bookbinding,1F8zCQ8B4Do,328,338,validate
smoking,1FInZAEB3ZM,68,78,validate
pushing cart,1FUi_0Nxcoc,3,13,validate
photobombing,1FxLNs6QwMU,4,14,validate
country line dancing,1Gx5Y3ULWJo,168,178,validate
sausage making,1H-uqKw10W4,96,106,validate
pushing cart,1H37W1anoEI,28,38,validate
cooking chicken,1HFvq6KKj0g,335,345,validate
golf putting,1HXSHsexQAY,183,193,validate
cooking chicken,1He-OPxa7I0,155,165,validate
calculating,1Hsl8Pw2Isw,282,292,validate
cooking chicken,1IGxOSLmnL8,311,321,validate
photobombing,1IQ0GNfmMp4,4,14,validate
assembling bicycle,1IoGNtMjEJA,76,86,validate
gospel singing in church,1Ir6Fpf8a0E,289,299,validate
geocaching,1JJNvXkjF-s,57,67,validate
smoking,1JgbVKEG8L8,18,28,validate
docking boat,1K18KsiSumk,2,12,validate
baking cookies,1K1jd5c63VI,88,98,validate
making tea,1KkUHA1SetA,78,88,validate
checking tires,1L0Vs6l8Xpc,3,13,validate
ice swimming,1LHOSp4Gm4Q,84,94,validate
answering questions,1LWUlv7twOg,57,67,validate
testifying,1LgkbJjrhKI,0,10,validate
cutting watermelon,1MRCSNIlKHE,9,19,validate
photobombing,1NJn9Ju5JIs,25,35,validate
photobombing,1O3eubURqNw,4,14,validate
assembling bicycle,1OtOMFnWhH8,82,92,validate
assembling bicycle,1OtRGXQ_kII,75,85,validate
blowing leaves,1P_y_DLlg-E,8,18,validate
waxing legs,1QAEWlC5jGo,17,27,validate
attending conference,1QJVtygK_m4,180,190,validate
punching person (boxing),1Qy-sU2-M4A,70,80,validate
changing oil,1R-iyqeRHVo,660,670,validate
sharpening pencil,1RBfjHTF3BY,4,14,validate
golf putting,1RyIUkbSFEY,12,22,validate
cooking chicken,1S-urS6-XAI,167,177,validate
eating hotdog,1S0uilaMAw0,12,22,validate
playing tennis,1T_HmkwFHCQ,0,10,validate
training dog,1U6NFJ2Yp68,68,78,validate
blowing leaves,1UqVaZCy8gU,28,38,validate
assembling bicycle,1Vrh5Kfi4Hc,7,17,validate
spinning poi,1VyyeKbEr5s,141,151,validate
card stacking,1WI1q_vIRyM,74,84,validate
eating spaghetti,1XlSEPdHd5c,0,10,validate
cooking chicken,1Xw34aPweTY,310,320,validate
playing netball,1Y-unBQhk4M,233,243,validate
cooking chicken,1Y3YsraqSUo,387,397,validate
sharpening pencil,1YKivfJR6lg,63,73,validate
making snowman,1Z2HIracAi4,189,199,validate
photobombing,1_MUtD4Q4LQ,3,13,validate
decorating the christmas tree,1a-xVr1L_is,120,130,validate
photobombing,1a0IARqz4U0,7,17,validate
blowing nose,1aSQhdwQtAI,0,10,validate
delivering mail,1ael3sYzS7Y,0,10,validate
cooking chicken,1agsA-13pZo,51,61,validate
smoking,1bH27BA2xiA,55,65,validate
singing,1bIgBb_WG7c,195,205,validate
testifying,1blenBMZQgY,114,124,validate
blowing nose,1btaIKzzh-8,22,32,validate
testifying,1cIpaDL-0Bw,0,10,validate
shooting goal (soccer),1ce3xthSm_Y,6,16,validate
photobombing,1co2TMIMEP4,0,10,validate
golf putting,1d7QuWpicJg,52,62,validate
smoking,1dYb3i2KuX4,254,264,validate
using a microscope,1dZaTNFWlwg,0,10,validate
golf putting,1dvcVDJ8dMk,6,16,validate
testifying,1ejgHKw8E3Y,58,68,validate
playing harp,1esObF7thb0,19,29,validate
sanding floor,1etAUK4w5ng,88,98,validate
testifying,1ey8M-eib-Y,53,63,validate
delivering mail,1fAadpcJwTc,27,37,validate
washing feet,1fQEFB5jLdM,1614,1624,validate
changing oil,1g-ky-GNOMA,91,101,validate
cooking on campfire,1gm8_2cDdmo,0,10,validate
capsizing,1h1c6fJylf8,0,10,validate
arranging flowers,1hChVGcLiYU,9,19,validate
home roasting coffee,1hJMn35afDE,83,93,validate
grinding meat,1hMba7bGp90,8,18,validate
smoking,1hsNw_XOYJY,0,10,validate
unloading truck,1iB2jvjvvzY,2,12,validate
playing harp,1jT9Xb2eOhw,20,30,validate
blowing leaves,1jhewNQODXo,20,30,validate
pushing cart,1jjJG7GipXc,13,23,validate
sharpening pencil,1kcDDs5VGUw,21,31,validate
gospel singing in church,1lWtY9ueedk,2,12,validate
cutting watermelon,1lXBcBnLlWg,65,75,validate
cooking chicken,1lXUxFQu01E,51,61,validate
cleaning pool,1lkdyz6ZRNM,8,18,validate
answering questions,1lzsnmuLZzo,45,55,validate
arm wrestling,1mCdFmhS4eI,1,11,validate
golf putting,1mvGj9nVM28,68,78,validate
docking boat,1nDmoSSVmo0,2,12,validate
bookbinding,1ncXMvox-gs,172,182,validate
texting,1nsFsSUYedQ,7,17,validate
assembling bicycle,1nwHvl3KpN8,36,46,validate
smoking,1o-qGrLLihw,21,31,validate
answering questions,1oVJMBFximc,9,19,validate
photobombing,1pvGBhdSkM0,40,50,validate
training dog,1qJGeFLWPDc,0,10,validate
photobombing,1qU2xpMwBO8,16,26,validate
unloading truck,1rWMhqhkpt4,1,11,validate
changing oil,1sEOU7AZjbU,61,71,validate
sword swallowing,1sveGgET9U0,13,23,validate
cooking chicken,1sygFzI68rI,97,107,validate
capsizing,1tPVxLVdyEU,47,57,validate
decorating the christmas tree,1u4ClVmg5T0,67,77,validate
assembling bicycle,1uOGvJpkiW8,495,505,validate
cleaning pool,1uWZAxvrhBw,36,46,validate
capsizing,1uxNJHDqn7U,0,10,validate
climbing ladder,1v-EKhiNxd8,14,24,validate
assembling bicycle,1vIt1DqMtYA,200,210,validate
tying bow tie,1vf1fvD5TnI,62,72,validate
walking the dog,1w17lD6V6bA,2,12,validate
assembling bicycle,1wPUCc0seZo,29,39,validate
catching fish,1xNYR0BKw0E,221,231,validate
holding snake,1xSTxC00XV4,19,29,validate
smoking,1zKmXcm0O6w,42,52,validate
photobombing,1zcAfP_cr8g,9,19,validate
braiding hair,1zfek_qVjiA,3,13,validate
walking the dog,1zmsz6AUeic,0,10,validate
gospel singing in church,206oC6meDB8,89,99,validate
making snowman,20fCmOz7U5M,61,71,validate
brushing teeth,211rn_clPfA,113,123,validate
decorating the christmas tree,217xresAX-0,22,32,validate
assembling bicycle,21jz2aMhVUI,112,122,validate
swimming breast stroke,22QytzFKlos,0,10,validate
grinding meat,22UyFmkSjqU,33,43,validate
assembling bicycle,23ERH2tQ2To,223,233,validate
changing oil,23J2TObmtPY,62,72,validate
making a sandwich,23viTMoDeGE,241,251,validate
photobombing,24R9iodj1hY,9,19,validate
trimming trees,24RhQO8uv3A,112,122,validate
cleaning toilet,24vRyZ1k6q4,91,101,validate
home roasting coffee,25-IlNOdSTU,96,106,validate
making tea,25M9H6F9w2U,171,181,validate
riding mule,26CFvwsseLA,3,13,validate
climbing ladder,27efAohfyJk,0,10,validate
arranging flowers,27uXMjw1dv4,306,316,validate
photobombing,285c_F2nxV8,0,10,validate
punching bag,28bwqKYGGRk,58,68,validate
playing harp,29Mjd7aNgAk,32,42,validate
cooking chicken,29aDIi7qxXY,313,323,validate
milking cow,2ANV1PRuyvg,6,16,validate
building lego,2AVty18KSp0,180,190,validate
unboxing,2AWa6r7R2_s,89,99,validate
catching fish,2Bg8IQ78ieA,59,69,validate
arm wrestling,2CKXgVMlFpY,3,13,validate
docking boat,2CZu89SyqBo,0,10,validate
changing oil,2DJP40oQM2Q,15,25,validate
smoking,2Dtu1aiJHPY,46,56,validate
answering questions,2E-zLPqnS4U,211,221,validate
zumba,2E0h_X17joU,5,15,validate
singing,2GJj3EWBVfo,199,209,validate
shaking hands,2GaL-o35XS8,0,10,validate
waxing back,2GljRkJ_NOo,343,353,validate
spinning poi,2GuSMxQC1SI,188,198,validate
washing feet,2GvCjSykGgQ,30,40,validate
playing guitar,2HD5QpzgQhM,59,69,validate
holding snake,2HeV9rLamog,123,133,validate
cracking neck,2JGqr35t6e8,3,13,validate
walking the dog,2JK6B4XrgiQ,58,68,validate
cooking chicken,2J_CJf4qN3g,91,101,validate
gospel singing in church,2JuQo7hvLfA,4,14,validate
frying vegetables,2K6jlXklnSA,82,92,validate
singing,2K8Xe7_vvd0,43,53,validate
riding or walking with horse,2KREPCb7Bj0,19,29,validate
washing feet,2L2vaMc8IgI,330,340,validate
eating doughnuts,2MD8gfUa-1M,199,209,validate
separating eggs,2MvbDyjLu7E,19,29,validate
bookbinding,2NzFMXcZs9w,131,141,validate
cooking chicken,2P83FwmS0zc,480,490,validate
ice skating,2PsOJUdiSHg,4,14,validate
playing guitar,2Q8zm2Vn-M0,70,80,validate
cleaning gutters,2QWzPnu90Kc,220,230,validate
smoking,2QYPUyZ-nw4,308,318,validate
petting cat,2Q_N-85UX24,40,50,validate
tossing coin,2QeFe78P4m0,10,20,validate
drinking shots,2ROwvVR1s3E,4,14,validate
cooking chicken,2RaiIeyWQNI,49,59,validate
cooking on campfire,2SW1LnE-bmw,14,24,validate
bookbinding,2Sbe-4PtTy4,47,57,validate
cooking chicken,2Sip1UgOh1Y,33,43,validate
lifting hat,2T1uL_u6GaE,4,14,validate
shooting goal (soccer),2T3gEjYoEx8,0,10,validate
assembling bicycle,2TXzqzOnuuY,54,64,validate
feeding fish,2T_M0L1lq8Y,225,235,validate
home roasting coffee,2TqpKMkhsqc,791,801,validate
playing guitar,2Ts6q4c_ke0,41,51,validate
moving furniture,2U-y7-OpDJo,49,59,validate
unboxing,2U6ImqhFUGY,32,42,validate
cutting pineapple,2USuVbYuKD0,236,246,validate
punching bag,2V19TspzaT0,4,14,validate
checking tires,2V6Hz-HF-es,105,115,validate
baking cookies,2V9eUTzCY6U,30,40,validate
bending back,2VphUyHlvB0,4,14,validate
spinning poi,2VsSHYrQ0pg,63,73,validate
singing,2YUDqIvrz9M,162,172,validate
checking tires,2Yvab35N7Jg,136,146,validate
passing American football (in game),2Z2S0KCojUA,8,18,validate
cooking chicken,2ZSRtGBXLys,70,80,validate
cooking chicken,2a4rHbCT26M,214,224,validate
delivering mail,2avz0-NqfM8,9,19,validate
washing feet,2btt-TkHA4Q,158,168,validate
playing netball,2buk5UT9B7A,0,10,validate
assembling bicycle,2cNED_TC9iI,118,128,validate
yawning,2cfogg910YM,1,11,validate
cracking neck,2cibwZ6uLIQ,4,14,validate
bookbinding,2d2_s4Ym6DA,30,40,validate
assembling bicycle,2doz8q2xOuM,141,151,validate
cooking chicken,2dsrXHRkI6M,24,34,validate
washing feet,2eFIKufdFFA,85,95,validate
gold panning,2ekKxrxQO9s,43,53,validate
playing guitar,2enXX9xrIp0,7,17,validate
moving furniture,2f0GGgTy0SU,0,10,validate
cooking chicken,2fF1osRrAO0,131,141,validate
smoking,2fRtJpztRxE,489,499,validate
putting in contact lenses,2g6rfTOKJRs,15,25,validate
playing guitar,2gBacDt9k0Y,26,36,validate
punching bag,2i_fEYesVgc,1,11,validate
cooking chicken,2idwNvX6JxU,50,60,validate
assembling bicycle,2j1gSwhsVN8,165,175,validate
sign language interpreting,2jU26-GpcRg,67,77,validate
shaving legs,2k-qlZxc9l4,181,191,validate
separating eggs,2kIkzLeBGOU,11,21,validate
cooking chicken,2kpRWbtcEhA,246,256,validate
brushing teeth,2lUjEQ2IAKc,0,10,validate
playing guitar,2n-vo6QRjbk,50,60,validate
docking boat,2nIIs8NvkFA,1,11,validate
making snowman,2odYhnzKNkI,0,10,validate
separating eggs,2pFakUinYEs,64,74,validate
texting,2pVS3jTMX-M,71,81,validate
sanding floor,2pXVW7AvP-M,13,23,validate
making tea,2pbeKZJ4gFE,1,11,validate
card stacking,2pcP7seH2yc,440,450,validate
moving furniture,2qC5jRpEq0o,6,16,validate
punching bag,2qIWxxLvzXA,3,13,validate
bending metal,2qThBWhgdxM,2,12,validate
flipping pancake,2rhD4OXPaec,52,62,validate
smoking,2sMtxvg99zU,223,233,validate
springboard diving,2sse3fDcMsY,8,18,validate
home roasting coffee,2t0lfbFBfQo,38,48,validate
checking tires,2tgEZK3DQ_Q,23,33,validate
texting,2ujj8t98T0I,9,19,validate
riding or walking with horse,2uqu5wnhVpQ,1,11,validate
catching fish,2vL9-IOAqa8,2,12,validate
making tea,2vQMDlVewgM,33,43,validate
gospel singing in church,2vwh9rzN8Q8,98,108,validate
holding snake,2wfSDJRNdEc,71,81,validate
bending back,2wopHAclOnw,63,73,validate
shaving legs,2xEkS3JI6r4,2,12,validate
home roasting coffee,2xpwTvpBblY,9,19,validate
smoking,3-R1oePNtMA,11,21,validate
lifting hat,31MCUtOp3J4,8,18,validate
bending metal,31U7Pn-NyRE,30,40,validate
eating doughnuts,327bAw_2ipM,109,119,validate
assembling bicycle,32XN347pyBM,91,101,validate
smoking,32h-U1XnZzk,284,294,validate
singing,338wMaMpgFU,56,66,validate
using bagging machine,33ohVu5Ljm4,2,12,validate
assembling bicycle,33r40ocErJw,26,36,validate
moving furniture,34Hwk1FiupU,4,14,validate
shaking hands,34PPFQLbsEc,12,22,validate
punching person (boxing),35AAE81IspY,10,20,validate
smoking,35l_R6Yzb9A,42,52,validate
ice skating,35z0Qhgfdd4,5,15,validate
training dog,36-4yxkAmmU,19,29,validate
ice swimming,36PwCDxmqwE,15,25,validate
smoking,36hI7YjtRjI,85,95,validate
assembling bicycle,36pJkICJY8I,355,365,validate
cleaning shoes,37EsjYRqg_k,24,34,validate
smoking,37NYCvGpc30,132,142,validate
checking tires,37o69jolyLM,21,31,validate
shaving legs,38B26oxnkr4,60,70,validate
waxing back,38ddfmav-P8,66,76,validate
cleaning gutters,39MBRHxrGu8,45,55,validate
waxing back,3AByRRN-9bI,191,201,validate
cooking chicken,3AZQBe0TmJQ,260,270,validate
smoking,3AmZxSwEPoQ,41,51,validate
smoking,3AprC9Kx4u4,4,14,validate
training dog,3CSdUK_yVNE,19,29,validate
shaking hands,3CSekCeKtn4,7,17,validate
abseiling,3E7Jib8Yq5M,118,128,validate
holding snake,3EWTzVv3UC8,392,402,validate
riding mule,3GoHh_T7U10,23,33,validate
holding snake,3IFM2eXfJ8o,54,64,validate
testifying,3J3Ev2SDFjw,190,200,validate
catching fish,3JAHsIb7gFs,14,24,validate
grinding meat,3KJNDf4y8OM,44,54,validate
checking tires,3KTlx1ImpNA,114,124,validate
docking boat,3Kcy5Orga4U,11,21,validate
playing harp,3Kt2ZWk9qIY,11,21,validate
hopscotch,3LjuUPI4nTM,11,21,validate
bending back,3MDflSpnlSg,6,16,validate
home roasting coffee,3NCIcrgHniw,2,12,validate
hockey stop,3NF8ziODRNU,267,277,validate
gospel singing in church,3NLirWo6zkc,120,130,validate
separating eggs,3O6AJoUth7Q,3,13,validate
riding mule,3OIRDA3O-8k,459,469,validate
tying bow tie,3OSKz6hSp00,0,10,validate
baking cookies,3OhmIirXi48,25,35,validate
brushing teeth,3Oy4NYDO17s,9,19,validate
cooking chicken,3OyURYYCfrc,86,96,validate
springboard diving,3P5sjWImRqA,10,20,validate
bending back,3PJhIkEK9Cc,5,15,validate
training dog,3Q2w8wsY7Eo,59,69,validate
punching bag,3Q6J4bR7bEY,2,12,validate
waxing legs,3QTp0PISLnY,243,253,validate
riding mule,3Qb__KLt2EY,17,27,validate
shaking hands,3QubujXIQMI,33,43,validate
training dog,3Qx8ySjEkOc,3,13,validate
playing guitar,3SCjuPlRP2M,227,237,validate
bookbinding,3TrhfUiPtqg,104,114,validate
eating hotdog,3U-QIVWQCmg,408,418,validate
sharpening pencil,3UKqTZoLPD0,31,41,validate
cooking chicken,3V-hi2VGfDk,262,272,validate
cooking chicken,3VJFOyytQrQ,42,52,validate
catching fish,3VvC9Sep1kM,104,114,validate
reading newspaper,3W1GFtNAS9w,0,10,validate
peeling potatoes,3W6n9ntKzVo,4,14,validate
weaving basket,3WK1p_Qyxnw,33,43,validate
texting,3Wf-3g4GW9U,3,13,validate
blowing nose,3WmWNzqFc4Q,0,10,validate
playing netball,3Xy2UKHvZts,18,28,validate
cooking chicken,3YVaYMRuorA,187,197,validate
playing guitar,3ZWN7QUMjQQ,102,112,validate
exercising arm,3Z_iD7djN58,17,27,validate
sharpening pencil,3ZdXcbq9Afw,40,50,validate
making snowman,3Zei_UQLxLQ,595,605,validate
card stacking,3ZkrxMRB2nw,120,130,validate
exercising arm,3ZpbYpiYiXw,8,18,validate
cleaning pool,3_7svWJkWXs,0,10,validate
punching person (boxing),3_90muFUJ7A,329,339,validate
answering questions,3_b1B-aZTGU,160,170,validate
brushing teeth,3_xM0Fm-sKI,130,140,validate
cooking chicken,3aGsqe_onYo,385,395,validate
karaoke,3aJkVIKWFrA,28,38,validate
riding or walking with horse,3atj54fFjqI,1,11,validate
riding elephant,3bGYWTRpRLQ,151,161,validate
assembling bicycle,3bd_rGgZuSk,240,250,validate
ski jumping,3bnmSR25SiI,0,10,validate
braiding hair,3bz_HW5hZbA,4,14,validate
washing feet,3c8A4EKuYu8,58,68,validate
checking tires,3eCM2dINbBs,8,18,validate
sword swallowing,3f7RORYn-IY,33,43,validate
cleaning toilet,3fLhLKp452Y,151,161,validate
spinning poi,3fNbYkV8Mlc,202,212,validate
shaking hands,3fRgfli4Uwc,0,10,validate
cooking chicken,3fqeRc5WmlI,135,145,validate
zumba,3fs6cwh92zY,56,66,validate
arm wrestling,3h4-fvlK6bE,193,203,validate
using a microscope,3h96Uer9bEA,125,135,validate
sign language interpreting,3hamIF_NEJk,0,10,validate
cooking chicken,3imVUajXx1g,547,557,validate
making a sandwich,3j0qLDNHSsU,143,153,validate
riding mule,3j8nvrllg8Q,1,11,validate
cooking chicken,3jMBfFOUtWE,52,62,validate
catching fish,3jhVUGzGqFM,30,40,validate
springboard diving,3kf7pbT7LCg,19,29,validate
spinning poi,3kpyXO3WEsM,427,437,validate
docking boat,3lJlGjd3xGw,58,68,validate
catching fish,3lfVWOTuaDk,4,14,validate
punching bag,3lqoSZVXdC0,174,184,validate
delivering mail,3ls06en_CNQ,17,27,validate
waxing back,3lxU76SFRp4,35,45,validate
washing feet,3mggpeY0SDQ,12,22,validate
grinding meat,3n6XGDXeDsQ,181,191,validate
punching person (boxing),3nFLLcUgWw8,0,10,validate
ski jumping,3nc9etnk-14,32,42,validate
hopscotch,3o0XYUO38YU,18,28,validate
playing harp,3o6Wk-yFuko,104,114,validate
cooking chicken,3p2X7QL2wO0,399,409,validate
snowkiting,3p4SdkxNOss,3,13,validate
climbing ladder,3pHRARvFMNk,1,11,validate
punching bag,3pUh9swFkqM,11,21,validate
cooking on campfire,3pcXR9v-oP0,130,140,validate
training dog,3pmEGiTWGpA,145,155,validate
cooking chicken,3qBCUHHCU5o,734,744,validate
gospel singing in church,3qH5g4zc_X4,47,57,validate
hopscotch,3qR3rg2lVwI,12,22,validate
playing harp,3qb-_7ryhbo,57,67,validate
unboxing,3qg8UTCp4LQ,142,152,validate
swimming breast stroke,3siAahFpVFU,2,12,validate
eating hotdog,3stKIQnyAMQ,4,14,validate
using bagging machine,3udgnpT9fX8,319,329,validate
ice swimming,3utnlqzA3-I,108,118,validate
eating spaghetti,3vgebXMvaXE,3,13,validate
lifting hat,3xXf8cP9m0Y,173,183,validate
bending metal,3xYb1naN4yU,94,104,validate
exercising arm,3z0T6xB_gYU,21,31,validate
answering questions,3zEj0u_Dk14,70,80,validate
cooking on campfire,3zNz35hHeyU,418,428,validate
exercising arm,4-YmQKoHYmw,311,321,validate
shooting goal (soccer),40_-_IWKq88,10,20,validate
attending conference,40mXdFVNobE,91,101,validate
cooking chicken,4196A2ZUA8s,565,575,validate
playing guitar,422nAm9ofs0,15,25,validate
blowing nose,4249O2H8UZs,0,10,validate
bending back,42EvCdlO0jE,31,41,validate
washing feet,42P73CdWFfU,51,61,validate
playing harmonica,42QbQZVBcwE,7,17,validate
waxing back,42RSoJ-ul-M,338,348,validate
exercising arm,43QCfGdt_3A,79,89,validate
exercising arm,43XcpwcUvfQ,63,73,validate
exercising arm,43gm4In2i3E,118,128,validate
shooting goal (soccer),445d-eAny88,1,11,validate
playing netball,458pCK-0HOk,56,66,validate
playing bass guitar,459lqHWE3TM,719,729,validate
hockey stop,45Oj2PtjI2Q,314,324,validate
eating hotdog,45tmw80iQ5w,28,38,validate
making a sandwich,45xZbSPyjYY,9,19,validate
climbing ladder,45yo5uQv9M8,16,26,validate
cooking chicken,462UM0Tf75s,337,347,validate
lifting hat,462gcDshtFc,36,46,validate
eating hotdog,46OxQ9F9xkM,18,28,validate
cooking chicken,46RSDS5tqnQ,121,131,validate
frying vegetables,47ATADgB82U,148,158,validate
exercising arm,47bSniWEUSQ,134,144,validate
home roasting coffee,47ba9jQ0Xwc,229,239,validate
karaoke,47tFTCZxPNc,18,28,validate
cooking chicken,48549nP_RtU,244,254,validate
separating eggs,48OBJ_YZnaM,0,10,validate
golf chipping,48XXFrmcY_s,41,51,validate
making jewelry,49aajBLMB_A,92,102,validate
cooking on campfire,49zopY0IGvc,37,47,validate
changing oil,4AEBIstrurk,83,93,validate
zumba,4A_cu7zXPZk,225,235,validate
using bagging machine,4B3GxC4tLSY,52,62,validate
spinning poi,4BPMrhEWM_g,6,16,validate
cooking chicken,4BcE3sXjjzM,173,183,validate
catching fish,4BtYqh_lTGI,2,12,validate
yawning,4CBaQiIOsDI,2,12,validate
arm wrestling,4CSDC2VKi7I,4,14,validate
dunking basketball,4CU73yOcsIs,43,53,validate
washing feet,4E3YKtjmAYg,54,64,validate
using bagging machine,4EoThpukXGQ,0,10,validate
dunking basketball,4FKzZucBZ0I,0,10,validate
cutting watermelon,4FQ7Y0ZbqJI,5,15,validate
eating spaghetti,4FoUUbolsPA,3,13,validate
moving furniture,4G1ButxhulY,37,47,validate
cooking chicken,4GIH3JYb6no,60,70,validate
dunking basketball,4GL3RcYNKx0,0,10,validate
passing American football (in game),4GLs2KRLMgM,0,10,validate
cooking chicken,4GXgXcY8v9w,179,189,validate
dunking basketball,4GYJ5GGbAyY,18,28,validate
cooking chicken,4G__B9iEOC8,18,28,validate
cutting nails,4GjS8892Xdc,3,13,validate
shining flashlight,4GlundFcpsw,29,39,validate
tying bow tie,4GoDEihAvMQ,250,260,validate
bending back,4GoOrTB_FHw,1,11,validate
cooking chicken,4IJorho8zGc,16,26,validate
tying bow tie,4IPRbshSxxc,50,60,validate
cracking neck,4IoYnEhsN8I,2,12,validate
ice swimming,4J3mJVm7sMY,20,30,validate
swimming breast stroke,4J4R967Tcus,36,46,validate
finger snapping,4J7X3veOPio,0,10,validate
exercising arm,4JEhbNsaHq4,248,258,validate
cooking chicken,4JOtr2ba7iA,534,544,validate
putting in contact lenses,4JafpWDMrzQ,26,36,validate
eating hotdog,4Jj-5ic_my0,11,21,validate
bending metal,4K34jkwS4PI,70,80,validate
unboxing,4KviJ4lachs,148,158,validate
roller skating,4L5xKsdPe94,24,34,validate
roller skating,4L6ziIDRzkk,187,197,validate
exercising arm,4Ldm1n17eqc,17,27,validate
catching fish,4Mh1Vof_Nak,29,39,validate
reading newspaper,4Mx8EA2l-wg,13,23,validate
playing piano,4N6LtoTCuC4,2,12,validate
