label,youtube_id,time_start,time_end,split
situp,-iDQZbi59iY,9,19,validate
making snowman,-iS_ct6yvgA,10,20,validate
mushroom foraging,-iT2ugy-w_k,234,244,validate
wood burning (art),-iU3XRBQPcA,116,126,validate
rock scissors paper,-ia35e2Ciak,235,245,validate
laying concrete,-igm3axvtu0,112,122,validate
walking through snow,-igwdtV9JU8,0,10,validate
drawing,-ik-drn-Svc,15,25,validate
shining shoes,-isSe2P8T-4,100,110,validate
playing violin,-j3eNzQR-EI,64,74,validate
setting table,-j680_68Y6o,184,194,validate
packing,-jAgS-2pTSU,190,200,validate
sneezing,-jClw4auvvg,24,34,validate
tightrope walking,-jDOZvGovQM,34,44,validate
bowling,-jOClYqKtE8,3,13,validate
arranging flowers,-jToAVyxs-g,46,56,validate
hockey stop,-jTsiLl3m3w,193,203,validate
curling hair,-jYQ1wbQask,276,286,validate
biking through snow,-je0yLm8oRU,26,36,validate
combing hair,-jfjqLFk5dg,10,20,validate
throwing axe,-jqSV_7Ysho,7,17,validate
washing hands,-jtKtX9gGdY,5,15,validate
roasting pig,-k0YqO2NwQA,67,77,validate
dyeing eyebrows,-k25wqPbiC8,0,10,validate
installing carpet,-kAiMSeetsA,252,262,validate
eating carrots,-kFraY-Ru7E,23,33,validate
gold panning,-kIDqb689Oc,122,132,validate
playing ping pong,-kQ6q02DE_s,49,59,validate
smoking pipe,-kRaOoOKiqs,19,29,validate
knitting,-kWo3oFKGB4,81,91,validate
presenting weather forecast,-kahgmRD-4g,4,14,validate
catching or throwing softball,-kdfl_GwOtE,0,10,validate
golf chipping,-khmO1mLnoA,143,153,validate
news anchoring,-kmzssWKO-o,29,39,validate
waxing chest,-kwEyqa6UJo,185,195,validate
smelling feet,-kyIK89kVi8,10,20,validate
planting trees,-l14zBmCKo0,121,131,validate
washing dishes,-l309dqYR-8,113,123,validate
sweeping floor,-lNG5FOprD8,15,25,validate
waxing chest,-lO4mDfCvsM,144,154,validate
playing paintball,-lPaefDR9mw,10,20,validate
crossing eyes,-mFkD8XyweY,0,10,validate
riding mule,-mYslgnjpVA,11,21,validate
sneezing,-mhWqo41duA,0,10,validate
sword fighting,-mx34h7Cfik,8,18,validate
swinging on something,-myPMnDFa4Q,3,13,validate
setting table,-mzTg9hPn5M,96,106,validate
pirouetting,-n0VbtfgQt4,0,10,validate
planing wood,-nRqvuIPpPk,23,33,validate
picking fruit,-nTtZiY1He0,16,26,validate
chiseling stone,-nbKsCFbMlo,71,81,validate
knitting,-neqpygEoXs,26,36,validate
chopping vegetables,-ngFbby7Ncg,162,172,validate
blowing leaves,-ngkOG5vwkE,25,35,validate
hula hooping,-niqevmo2Tc,86,96,validate
jaywalking,-nmbPnL4i4M,0,10,validate
sewing,-nwr-hlftM0,319,329,validate
petting animal (not cat),-o0JCIfoeqs,84,94,validate
jogging,-o14DWqqMIY,51,61,validate
twiddling fingers,-o47Xp62mAg,0,10,validate
playing field hockey,-o5YzwcSEno,39,49,validate
texting,-o9-ONbnlRw,6,16,validate
mopping floor,-oEGRKfiMuU,15,25,validate
using a wrench,-oFpWwdvUS8,214,224,validate
shopping,-oQqjalNo-c,30,40,validate
shaking hands,-oR77BgphxA,0,10,validate
changing gear in car,-oVnNlI0z1Q,78,88,validate
bobsledding,-ocHYDhuiW0,2,12,validate
wrapping present,-om14lXEcNs,5,15,validate
swimming backstroke,-oqPm107b_g,19,29,validate
sanding floor,-orecnYvpNw,45,55,validate
arm wrestling,-p0i17FW9gY,33,43,validate
water sliding,-pHrb1FLXfY,11,21,validate
talking on cell phone,-pKetjoVoK0,6,16,validate
folding napkins,-pPsk_0gDgo,28,38,validate
clam digging,-pWKgdIFdl0,14,24,validate
playing pan pipes,-pihPYp0aF4,211,221,validate
changing wheel (not on bike),-pu2XnPx3BM,135,145,validate
arranging flowers,-pur4QkXp8Q,3,13,validate
pushing car,-q0sHf5rriY,25,35,validate
waxing legs,-q1rHTApl_I,58,68,validate
smoking pipe,-qLjHECUEvg,20,30,validate
playing rubiks cube,-r1V6vIQXTM,40,50,validate
applauding,-r8c7F4tOI8,54,64,validate
eating watermelon,-rF4RUto1yk,2,12,validate
chewing gum,-rbge_tcITk,74,84,validate
bodysurfing,-re6MuEm-t4,0,10,validate
faceplanting,-ri90Xykrxg,2,12,validate
bull fighting,-s0DqXVZNYI,37,47,validate
spinning poi,-sGcmYcU_QI,35,45,validate
exercising with an exercise ball,-sHSaxfCV5k,0,10,validate
photobombing,-sOEbLIb0jw,0,10,validate
laying bricks,-sf01vs2YMg,146,156,validate
jumping jacks,-sfDq26DfGU,0,10,validate
threading needle,-sgQ3QcRW2w,5,15,validate
catching or throwing softball,-shfV8JDCMk,1,11,validate
extinguishing fire,-sj3HYYf78I,20,30,validate
sawing wood,-slzLPKLyQE,4,14,validate
trimming or shaving beard,-t0cBjHxqo0,8,18,validate
stretching arm,-t5Gz8E1Jeg,14,24,validate
playing ping pong,-t6YisdOP7A,7,17,validate
skiing slalom,-t8vdaAZKRs,552,562,validate
scrubbing face,-tjAKM0STnw,69,79,validate
high kick,-toLFfiQnzc,15,25,validate
shuffling feet,-ts_VP4mVPw,0,10,validate
tying bow tie,-u1Cj9edMUI,65,75,validate
scuba diving,-u5A74I0--M,12,22,validate
acting in play,-u8W9n8IOks,11,21,validate
putting in contact lenses,-uayIf2Y92U,36,46,validate
changing wheel (not on bike),-utCSG7eVic,193,203,validate
eating chips,-v0KSVcVNPA,10,20,validate
putting on foundation,-v0mlwp_CRY,252,262,validate
tagging graffiti,-v2JHnkIq6Y,47,57,validate
alligator wrestling,-vFMiGhptjI,29,39,validate
breaking boards,-vPxBAbR6-8,11,21,validate
passing American football (in game),-vRY0Qrvz9A,0,10,validate
rope pushdown,-vRZpWfAyTA,4,14,validate
kicking field goal,-vkWi2xC6Vg,0,10,validate
putting on lipstick,-vx2qXp2fGU,23,33,validate
busking,-vxNdkgPqzg,33,43,validate
playing didgeridoo,-wAAeKoi594,8,18,validate
capsizing,-wDUGxrxIT8,5,15,validate
dyeing hair,-whADPOwO0Y,116,126,validate
playing tennis,-whdHn9Mbcc,0,10,validate
playing violin,-wk1qN0k9VQ,21,31,validate
archaeological excavation,-wu9MYTvBUI,13,23,validate
playing field hockey,-wyNsK-kjhQ,16,26,validate
milking cow,-x6_TtmCCig,1,11,validate
shooting goal (soccer),-x9S0u1P6KY,160,170,validate
eating watermelon,-xA_1WuydMU,0,10,validate
shaping bread dough,-xTDgjc7mH4,82,92,validate
putting on lipstick,-xdPrI-qTyw,0,10,validate
making sushi,-xg5mnJy1mA,2,12,validate
cutting nails,-xk2Ym2NwSs,11,21,validate
grooming dog,-xmZ3BG63oE,51,61,validate
pushing cart,-yBv6i44XAE,32,42,validate
snowkiting,-yEW1Xvb82w,64,74,validate
using atm,-yQIRf9buQ4,91,101,validate
playing squash or racquetball,-yUM3WwKQHM,32,42,validate
driving car,-yoInW_REsc,36,46,validate
flipping pancake,-yv8c2CDbR8,4,14,validate
using bagging machine,-yyVLUPmnt4,17,27,validate
fencing (sport),-z-Zu74f6B8,116,126,validate
hurdling,-zA6BKg9ni4,1,11,validate
mountain climber (exercise),-zJQSexce4U,20,30,validate
shining shoes,-zRR-de9ZtY,12,22,validate
chopping meat,-zU_2k3Cofc,90,100,validate
delivering mail,-zYouD2DVa8,0,10,validate
tap dancing,0-3yl2_Myso,3,13,validate
snowkiting,0-H_tyg7F14,82,92,validate
shining shoes,0-IQ9AO8x-8,24,34,validate
cutting watermelon,0-NbSopwDlk,94,104,validate
spray painting,0-NiXohf8vM,112,122,validate
clean and jerk,0-P_FPa2820,6,16,validate
tap dancing,0-b4M8jssX8,86,96,validate
dodgeball,0-pmhSYTdI0,48,58,validate
yarn spinning,0-u2-OWbbpw,0,10,validate
shearing sheep,0-w5SNFi0cg,2,12,validate
watching tv,0-ydNHsqHBQ,68,78,validate
chopping wood,00EyMeYimqo,36,46,validate
jaywalking,00MGOdCfLGM,66,76,validate
getting a piercing,00RS_1vCHm4,7,17,validate
biking through snow,00cwEcZZcu4,3,13,validate
pushing wheelchair,01BFInmg3Zs,1,11,validate
playing cello,01UETgu-H60,35,45,validate
high jump,01fAWEHzudA,2,12,validate
land sailing,01yY6LqwUC0,0,10,validate
building sandcastle,01zAPiCvRJU,38,48,validate
mowing lawn,02BNFX5uZVA,12,22,validate
building cabinet,02EEyBC8aac,31,41,validate
holding snake,02L6JyleSLE,313,323,validate
sausage making,02NYzr94OW4,0,10,validate
dribbling basketball,02YywtEHEWY,388,398,validate
eating burger,02f6Is0GYjo,61,71,validate
waiting in line,02ymlPtJNNQ,19,29,validate
surfing crowd,031AhY-44lw,3,13,validate
playing darts,03BtyKoc_4Q,25,35,validate
exercising with an exercise ball,03KH2wOyiVw,26,36,validate
docking boat,03SGFTLtuTM,125,135,validate
milking cow,03UQzDJyxgU,3,13,validate
throwing axe,03_ySuHb_Us,52,62,validate
docking boat,03ftKV05OK8,5,15,validate
milking cow,03kVLyOhRw4,5,15,validate
hurling (sport),04LMpZuQmEM,23,33,validate
using a wrench,04Pcw0e3g8c,14,24,validate
gospel singing in church,04_0BaPqhk8,462,472,validate
kitesurfing,04g2ZAlBqzc,67,77,validate
massaging neck,04m9s0S20aY,172,182,validate
playing tennis,04qp3eQSmJc,106,116,validate
twiddling fingers,053xdJgTaes,60,70,validate
triple jump,05DTHPMVt_I,5,15,validate
bobsledding,05DTqECiJtI,223,233,validate
planting trees,05FnxqVf05w,110,120,validate
photobombing,05LMTHWDJxE,124,134,validate
making tea,05P1B4urnF4,84,94,validate
backflip (human),05cFnBCUBYo,7,17,validate
pushing wheelchair,05gFVesROOE,11,21,validate
tying shoe laces,05vqNXWXD1Y,43,53,validate
ice swimming,05zxbMpvz5o,154,164,validate
cosplaying,067yHmXJJL0,23,33,validate
tying necktie,068U72M6v5s,38,48,validate
baking cookies,06HBsMpx9SM,12,22,validate
sign language interpreting,06IRoSKPlFM,175,185,validate
counting money,06fOUg4SADg,3,13,validate
washing hair,06oD__bFxOQ,11,21,validate
vacuuming floor,06x_ApZs918,2,12,validate
hopscotch,06zuUMKaa88,7,17,validate
playing chess,070CDUXFcNM,0,10,validate
throwing ball (not baseball or American football),075Sp8SBR98,0,10,validate
playing harmonica,075wmEyfcUw,25,35,validate
cleaning pool,07JKxkp6TF8,27,37,validate
building sandcastle,07LBMaOeUY8,3,13,validate
calligraphy,07X8cLGB7dc,50,60,validate
weaving basket,07YX_GR_cEE,894,904,validate
backflip (human),07jVA81NDiw,0,10,validate
golf driving,08Exugf5OvU,47,57,validate
playing rubiks cube,08GscE4jNQA,8,18,validate
licking,08OBRf76kdw,15,25,validate
kicking soccer ball,08exh0TpOlM,41,51,validate
slacklining,08jcCNdrp4E,44,54,validate
doing nails,08qD_jd4qLY,66,76,validate
archaeological excavation,08z9XssaDHo,15,25,validate
luge,09Gs6s8f4ZY,56,66,validate
head stand,09XYTvDbtuA,14,24,validate
busking,09ZMT8HT0DA,30,40,validate
chiseling wood,09uKXN5x4k8,288,298,validate
building sandcastle,0A1Xi7SinSU,4,14,validate
kicking soccer ball,0A7w3A7444M,10,20,validate
kicking field goal,0ACSuPh1r_g,9,19,validate
shoveling snow,0AFL0KtXKRg,97,107,validate
making a cake,0AGn9PM_7xg,85,95,validate
picking fruit,0AKL0DwYN2c,87,97,validate
punching bag,0AZwSqSgCcc,1,11,validate
bulldozing,0AaSiIVdKXU,27,37,validate
chiseling stone,0AbAWUwhhsc,22,32,validate
shooting basketball,0Ak2eMBKwPU,0,10,validate
shoveling snow,0B1k-bKncaw,85,95,validate
unloading truck,0B7puDmojro,61,71,validate
side kick,0BGk-_qnMdw,19,29,validate
talking on cell phone,0BJ60VVe8Lg,28,38,validate
changing wheel (not on bike),0BhVDzsdGUM,28,38,validate
cleaning toilet,0Bx8X5h5I5I,61,71,validate
dancing gangnam style,0CApQWg8ViU,0,10,validate
playing monopoly,0CDEub034JA,41,51,validate
trimming or shaving beard,0CFcWn6lHv0,2,12,validate
playing pinball,0CG363ch-nE,3,13,validate
applauding,0CLLZNQN9aI,32,42,validate
long jump,0CViJao5YLY,4,14,validate
gold panning,0Cbiiohp5bQ,52,62,validate
bending metal,0CcZv2sSMfs,91,101,validate
assembling computer,0Cegwffz0Ck,487,497,validate
visiting the zoo,0DTCWhdlk7M,56,66,validate
sled dog racing,0DXBrjeoaic,57,67,validate
shuffling cards,0DXzxpNygXI,0,10,validate
calligraphy,0DaDIA4gr9E,344,354,validate
alligator wrestling,0DdTGVL4iRs,414,424,validate
opening bottle (not wine),0DjUry-l-WU,35,45,validate
picking fruit,0DtaFHAH_bY,0,10,validate
playing saxophone,0EM_2IHwkSY,70,80,validate
playing violin,0EQTWTLZfGM,37,47,validate
bookbinding,0Ec2-bgw3Bw,569,579,validate
writing,0Ek7bbLh6Ik,11,21,validate
roasting pig,0EwyBbIAORw,61,71,validate
needle felting,0FA_srSxlAY,141,151,validate
shaking head,0FZNQa_EWBE,30,40,validate
hitting baseball,0Fet8TyoNR4,7,17,validate
threading needle,0FuVWCWL1n4,18,28,validate
stretching leg,0FuzEH6Eg90,17,27,validate
eating watermelon,0G2A0x2-vf4,40,50,validate
hula hooping,0GCBMmyqa7Q,2,12,validate
photobombing,0GErBhm38YQ,0,10,validate
belly dancing,0GJDwzYw7wo,3,13,validate
crossing eyes,0GNiGcYfb28,0,10,validate
playing bass guitar,0GWr1EV6ZuY,106,116,validate
using puppets,0GaTBzfNB38,109,119,validate
archaeological excavation,0GhiRoYWhr8,261,271,validate
weaving basket,0GqiiCEunbw,41,51,validate
making horseshoes,0Gv1vwmt5hQ,1,11,validate
snowboarding,0GwhQ4wWwuc,7,17,validate
windsurfing,0H3dSeJ58Hc,9,19,validate
zumba,0H5mnFcm2Kg,17,27,validate
doing laundry,0HN9Iz8MoYU,6,16,validate
flint knapping,0Hmw2Try_M0,1049,1059,validate
backflip (human),0Hw7V9ipi5Y,0,10,validate
lawn mower racing,0I49BikSROQ,47,57,validate
plastering,0IAcCT2UT8c,5,15,validate
bandaging,0IPSrG2K83M,0,10,validate
smashing,0IVXOI00rSY,153,163,validate
picking fruit,0IVaqVvrCeI,129,139,validate
pumping fist,0J3fnoGcpd0,0,10,validate
raising eyebrows,0JGje3nhjxM,0,10,validate
cooking on campfire,0JPeyGdYWkg,171,181,validate
crying,0Je9lZCyNgk,16,26,validate
massaging person's head,0JljxleDRXs,343,353,validate
stretching leg,0JqXSsVLYyA,56,66,validate
driving tractor,0Jued9V5zNk,13,23,validate
playing monopoly,0JwDKN8yiC4,2,12,validate
bending metal,0JzTdkdyXIQ,54,64,validate
milking cow,0K8QJJJ6qwM,17,27,validate
bouncing on bouncy castle,0K9bsS5KVe4,11,21,validate
roller skating,0KMwj0US2dE,151,161,validate
throwing ball (not baseball or American football),0KV2qAGPx1U,33,43,validate
playing monopoly,0KaLGwQ6FjM,27,37,validate
opening wine bottle,0KkvIMQXkMQ,35,45,validate
singing,0L44b3HExVA,31,41,validate
canoeing or kayaking,0L4kvkUfs1U,265,275,validate
passing American football (in game),0LCgqONC6Sc,8,18,validate
mosh pit dancing,0LD-BeXuwJ8,24,34,validate
reading newspaper,0LH6n81tyds,10,20,validate
laying bricks,0LPPXRmZV8g,103,113,validate
playing didgeridoo,0LXKbSxkMa8,25,35,validate
bouncing on bouncy castle,0LY2o7pBVCo,28,38,validate
making horseshoes,0LqZiBZdhEs,40,50,validate
somersaulting,0Lx_B0Xg3kU,7,17,validate
bee keeping,0M1SkaJJcV0,191,201,validate
shooting basketball,0MG3pzym-G8,2,12,validate
cracking neck,0MylQ4_SVyI,41,51,validate
applying cream,0N3v4nJxZ7k,67,77,validate
playing ocarina,0NAWCoPuVQI,0,10,validate
playing netball,0NOSq_6vm8U,11,21,validate
reading newspaper,0NZewzomYbA,0,10,validate
drooling,0NhuiP3t3Os,60,70,validate
swimming breast stroke,0NmDAeOWzZQ,4,14,validate
surfing water,0Nr7AVRWCSo,42,52,validate
passing american football (not in game),0NzrSapxMWk,0,10,validate
playing cymbals,0OAW5f38lWo,59,69,validate
chewing gum,0OC-4UlRqZE,248,258,validate
polishing metal,0OEXuK_RgcA,129,139,validate
juggling balls,0OOkJq-MzXQ,0,10,validate
card stacking,0OfYCZ3Kiow,84,94,validate
crawling baby,0OjaGxvpEzo,26,36,validate
gospel singing in church,0OlaGU-XDVo,27,37,validate
hockey stop,0Or4d0SDLLo,9,19,validate
rolling pastry,0PAhJtUUzdU,10,20,validate
sanding floor,0PG6yWc1Dhc,2,12,validate
looking at phone,0PKHDL2hV8s,37,47,validate
baking cookies,0PQFH-5b2D8,184,194,validate
laying stone,0PQkuorr7-4,8,18,validate
hugging baby,0PVQLodRFZo,22,32,validate
playing bass guitar,0Pdt1UFwVn4,371,381,validate
person collecting garbage,0Pg-veCh7P4,503,513,validate
eating chips,0Pu0PLVQod4,28,38,validate
crossing river,0Pv1zA8r9DE,2,12,validate
flying kite,0QH8uFjXiW4,3,13,validate
brushing hair,0QN9X94XkFk,921,931,validate
using atm,0QNUyIE10UY,3,13,validate
skateboarding,0QOoTTe7cZc,228,238,validate
catching fish,0QQv6m9evuY,4,14,validate
playing trumpet,0QTcGYCu43U,172,182,validate
playing kickball,0QU1CMeczKs,357,367,validate
opening refrigerator,0Q_QyVrbQKI,15,25,validate
catching or throwing frisbee,0QnKyOvyUtg,12,22,validate
headbanging,0QpBzgw3Nd0,0,10,validate
tai chi,0R2cfQOeBtI,54,64,validate
pillow fight,0R3OfFVUcBw,55,65,validate
folding paper,0R_34yUPoTc,66,76,validate
waving hand,0RfClG7Ebf4,1,11,validate
vacuuming floor,0Rl1A2N41Mk,137,147,validate
archery,0S-P4lr_c7s,22,32,validate
rope pushdown,0S3Z4VShSg8,0,10,validate
watching tv,0S3itzH8NBU,0,10,validate
jogging,0S8erRQSUZs,93,103,validate
making snowman,0SDk813UzEo,43,53,validate
playing guitar,0SDy6ZObNdE,415,425,validate
tightrope walking,0SIm9ClNdcg,0,10,validate
playing pinball,0SKQQxaTWXM,29,39,validate
sanding floor,0SPNHAMUNRg,237,247,validate
jaywalking,0Scq964QSLQ,29,39,validate
skiing slalom,0SmOlvfSzoI,95,105,validate
juggling fire,0Sp8Tbxywk4,0,10,validate
playing cymbals,0Sszl-X6R7M,29,39,validate
riding unicycle,0Su3zLWuyyI,8,18,validate
bending back,0SuAwpjkU0c,7,17,validate
polishing metal,0TBHpEQ5u-c,33,43,validate
doing jigsaw puzzle,0TR96J23cuQ,3,13,validate
eating chips,0TXqmNiNQ5o,22,32,validate
pouring beer,0TYDi3-vpW8,38,48,validate
tagging graffiti,0TZDGwNcVM8,66,76,validate
frying vegetables,0TnvuEqb8gM,13,23,validate
playing gong,0U4000sDBng,123,133,validate
moon walking,0UMTccBHAyg,6,16,validate
putting on mascara,0UZ3Zfba8JM,1,11,validate
canoeing or kayaking,0V61r7VFl9E,179,189,validate
sticking tongue out,0VE0JKSKDNQ,88,98,validate
swimming backstroke,0VQwA3RcI7M,16,26,validate
watching tv,0VZ2XX2mOT8,49,59,validate
cleaning shoes,0VxAc1VMkGM,12,22,validate
putting on foundation,0Vy4kcF__0k,166,176,validate
tickling,0W5txkjHWLQ,59,69,validate
busking,0W_gaY5c5RU,102,112,validate
snowboarding,0WdujLAQZnY,175,185,validate
flint knapping,0Wi_wM2Xy0g,516,526,validate
photobombing,0WsQu85kL-E,0,10,validate
dribbling basketball,0XHT4ID7Wkk,4,14,validate
base jumping,0XI00rbag0E,4,14,validate
finger snapping,0Xt8zQ_UPq8,26,36,validate
pouring beer,0Y8sVYwe16A,9,19,validate
extinguishing fire,0YCh9cXD5VY,181,191,validate
cosplaying,0YXcB6VJ6VU,95,105,validate
cutting orange,0Yoj5l9g9fU,0,10,validate
playing violin,0YqLJjXmU0I,560,570,validate
chewing gum,0Z6aM_JuHvg,0,10,validate
decorating the christmas tree,0Z6xjpPKXSo,7,17,validate
cleaning toilet,0ZJTHgOwagI,23,33,validate
breathing fire,0ZLceYLvbJg,106,116,validate
writing,0ZPQl5QUvo0,202,212,validate
wrapping present,0ZX69uPeBPo,237,247,validate
snowboarding,0ZYTt4o2amM,161,171,validate
repairing puncture,0ZbkmqP2bII,41,51,validate
putting on eyeliner,0_19Dr5THso,149,159,validate
washing feet,0_T8Jz14vuA,219,229,validate
playing keyboard,0_VIUYS5b1E,43,53,validate
snorkeling,0_VY2tpUC_E,214,224,validate
card throwing,0_YlJSoZAFg,16,26,validate
leatherworking,0_sXyuFSv9E,1684,1694,validate
steer roping,0a3qdG7Xcck,47,57,validate
playing didgeridoo,0aAhM7nyEmM,21,31,validate
making horseshoes,0aCCVvx8Blg,1,11,validate
card throwing,0aFfnrKuedw,14,24,validate
clay pottery making,0aNc35g-uKY,45,55,validate
bottling,0ag81yldKFA,17,27,validate
playing monopoly,0aqJnTUUChE,0,10,validate
playing clarinet,0aqVBIiRZAE,135,145,validate
talking on cell phone,0ayx557xBZI,99,109,validate
waxing legs,0bBOzO9oT1U,78,88,validate
waving hand,0bEDlcNPadU,29,39,validate
playing cello,0bEOq_gmJMg,211,221,validate
playing badminton,0bEpU86Cru4,612,622,validate
snatch weight lifting,0bHovG9sY04,20,30,validate
playing poker,0bNXIG710d8,222,232,validate
shuffling cards,0bP8gJOcxTY,99,109,validate
playing saxophone,0bSgWa4ldr0,401,411,validate
repairing puncture,0blliMiN0uk,1,11,validate
folding clothes,0bozYBn0-uk,93,103,validate
shaving legs,0brGLuDMUmk,5,15,validate
using bagging machine,0bvGOHbqZpI,26,36,validate
lawn mower racing,0c2PsNTRxb0,11,21,validate
brush painting,0c3p6z4UGRY,141,151,validate
playing hand clapping games,0c5Rusfw4Uw,32,42,validate
front raises,0c6O6L35OPQ,0,10,validate
applying cream,0cONsRVrLbU,23,33,validate
playing cymbals,0cP8t4xFZ0A,58,68,validate
shot put,0chik_yq4uA,77,87,validate
laying concrete,0ciNSNpDuho,3,13,validate
washing dishes,0cmTn-iNFXg,19,29,validate
peeling potatoes,0ctdGZygYeU,1,11,validate
tying bow tie,0cvGJxgQjGA,135,145,validate
catching or throwing baseball,0d2XdZRy2fc,3,13,validate
carving pumpkin,0d5TkclKWVA,182,192,validate
chiseling wood,0dPiRAh6JlU,348,358,validate
news anchoring,0dTXZbQyqqo,0,10,validate
lighting fire,0dpSqIn2mxI,7,17,validate
washing hair,0dwPQPV3iYQ,39,49,validate
making paper aeroplanes,0eTRvvUwZ0c,31,41,validate
welding,0egFLk5ZGIc,12,22,validate
sausage making,0elHrwxt_bI,4,14,validate
faceplanting,0eoFYp29p7I,7,17,validate
lawn mower racing,0f0ZsIAGxJ0,45,55,validate
tap dancing,0f0sVob1QHU,42,52,validate
doing aerobics,0f4-7AL8Fdk,131,141,validate
opening refrigerator,0f5IC1Fr_4I,0,10,validate
biking through snow,0f9lGSRkiiQ,0,10,validate
eating ice cream,0fCDlKYkRxc,81,91,validate
tying knot (not on a tie),0fEm62WxVeQ,14,24,validate
shooting basketball,0fI9SzAhAdw,24,34,validate
drinking shots,0fmNdKx4cdI,3,13,validate
twiddling fingers,0fnwbv5wpCw,2,12,validate
dining,0fp_LpMTbfg,170,180,validate
lawn mower racing,0g533sS7S7s,41,51,validate
changing gear in car,0gEV9LA5H00,86,96,validate
water sliding,0gOHyvFDXGg,310,320,validate
twiddling fingers,0gOnlqMOFKk,32,42,validate
bending back,0gQxSyreT3Q,8,18,validate
laughing,0gR5FP7HpZ4,24,34,validate
springboard diving,0gRPFGoC_zA,10,20,validate
roller skating,0gZqPa1qo4s,13,23,validate
playing cello,0gaRGt1Ppqg,861,871,validate
bobsledding,0gevNPaaqfI,4,14,validate
putting on eyeliner,0h15Gb4s3Bs,114,124,validate
lifting hat,0h78NLZ8Fio,102,112,validate
carving ice,0hDMPpYEJGM,73,83,validate
fencing (sport),0hMQs9KYYGE,20,30,validate
finger snapping,0hR6cYHJGyU,43,53,validate
dunking basketball,0hUbZScZHAk,3,13,validate
swimming breast stroke,0hVtX45KhS8,75,85,validate
tasting food,0hZBaym-z8M,174,184,validate
singing,0hhqEUNarwM,86,96,validate
answering questions,0htNc0u9TDk,0,10,validate
flying kite,0huAN2gC6Pc,143,153,validate
bee keeping,0hzi3pGX9TQ,30,40,validate
assembling bicycle,0i-GKbmb2Ck,47,57,validate
winking,0iCE75Ws5Nk,0,10,validate
crossing river,0iDnfVQKuAY,161,171,validate
